hhid,psuid,loc,pline,fline,v001,v002,v003,v004,v005,v006,v007a,v007b,v007c,v008
4066,226,rural,138.7,88.768,132.1788804146985,5,3,0,0,1,0,31,6,30
4067,226,rural,138.7,88.768,97.14870273737723,5,3,0,0,2,0,34,3,15
4068,226,rural,138.7,88.768,153.2120031394019,7,2,0,0,4,0,56,6,15
4069,227,rural,138.7,88.768,70.50127082961484,11,7,0,0,2,0,32,3,16
4070,227,rural,138.7,88.768,89.42105611316471,5,2,1,0,2,0,82,1,5
4071,227,rural,138.7,88.768,216.7477906719436,7,1,1,0,5,1,67,1,17
4072,227,rural,138.7,88.768,180.8620354178891,6,0,0,0,4,0,51,4,8
4073,227,rural,138.7,88.768,161.7717452710003,7,3,0,1,3,1,61,2,19
4074,227,rural,138.7,88.768,151.4879766865574,8,4,0,0,2,0,56,3,14
4075,227,rural,138.7,88.768,124.6155978381167,8,5,1,0,2,1,66,2,36
4076,227,rural,138.7,88.768,187.0412134325819,1,0,1,0,0,1,87,1,0
4077,227,rural,138.7,88.768,107.4103372198776,7,4,0,0,2,1,64,2,19
4078,227,rural,138.7,88.768,106.4874865265153,6,1,0,0,4,0,57,2,15
4079,227,rural,138.7,88.768,142.5770771171066,7,4,0,0,2,1,61,0,19
4080,227,rural,138.7,88.768,175.3625669848126,5,1,1,0,2,0,82,2,14
4081,227,rural,138.7,88.768,119.4129362970362,13,6,0,0,3,0,64,6,33
4082,227,rural,138.7,88.768,740.5254273976354,6,1,0,1,4,0,54,4,15
4083,227,rural,138.7,88.768,188.2367591248165,10,4,1,0,2,0,74,1,19
4084,227,rural,138.7,88.768,137.5403611225146,10,4,0,0,4,0,64,2,30
4085,227,rural,138.7,88.768,185.2485211622719,8,4,0,0,4,0,57,3,45
4086,227,rural,138.7,88.768,134.2054837987066,5,3,0,0,2,0,38,3,15
4087,228,rural,138.7,88.768,130.5044186040375,7,5,0,0,2,0,32,4,15
4088,228,rural,138.7,88.768,111.7116057771128,9,2,0,0,7,0,58,3,29
4089,228,rural,138.7,88.768,143.8918463511711,5,3,0,1,0,0,32,4,0
4090,228,rural,138.7,88.768,157.8258092718976,7,2,1,0,4,1,84,0,20
4091,228,rural,138.7,88.768,85.11922093246288,5,0,0,1,3,0,56,3,30
4092,228,rural,138.7,88.768,95.49178537857934,4,2,0,2,1,1,46,2,15
4093,228,rural,138.7,88.768,138.4609055589602,9,2,0,1,7,0,55,4,20
4094,228,rural,138.7,88.768,118.3602760673138,10,2,0,1,6,0,50,4,25
4095,228,rural,138.7,88.768,189.323334177738,5,3,0,1,1,0,33,3,10
4096,228,rural,138.7,88.768,140.5987411057665,12,3,0,0,8,0,56,3,23
4097,228,rural,138.7,88.768,141.8003929114109,8,5,1,1,2,0,36,3,15
4098,228,rural,138.7,88.768,155.1156343200142,8,1,0,0,5,0,57,4,45
4099,228,rural,138.7,88.768,131.070385980306,5,3,0,0,1,0,35,4,20
4100,228,rural,138.7,88.768,139.7039606407166,8,2,0,0,4,0,61,5,11
4101,228,rural,138.7,88.768,165.6400687663229,4,0,0,0,3,0,51,5,25
4102,228,rural,138.7,88.768,134.4955353690294,7,4,0,0,2,0,41,3,17
4103,228,rural,138.7,88.768,111.8431742549425,8,4,2,0,1,0,77,2,20
4104,228,rural,138.7,88.768,145.9995201332199,8,4,2,0,2,0,79,0,15
4105,229,rural,138.7,88.768,93.53469774723659,4,2,2,0,0,0,74,3,18
4106,229,rural,138.7,88.768,186.0412721254744,6,1,0,0,3,0,44,4,14
4107,229,rural,138.7,88.768,175.6796673700936,6,3,0,0,2,0,43,4,10
4108,229,rural,138.7,88.768,199.5846107927858,5,2,1,0,2,0,25,3,30
4109,229,rural,138.7,88.768,121.0910134865772,6,2,0,0,4,1,44,6,20
4110,229,rural,138.7,88.768,120.5321736370727,10,6,0,0,3,0,38,4,30
4111,229,rural,138.7,88.768,256.8275138920323,5,0,0,0,4,1,58,0,15
4112,229,rural,138.7,88.768,211.3076685914213,7,3,0,0,2,0,49,3,20
4113,229,rural,138.7,88.768,135.2658450607259,7,4,1,0,2,1,69,0,25
4114,229,rural,138.7,88.768,215.0745366639351,4,2,0,0,1,0,27,3,20
4115,229,rural,138.7,88.768,78.4765096775709,11,2,0,1,7,1,51,3,25
4116,229,rural,138.7,88.768,138.8543609415559,7,5,0,0,1,0,34,3,10
4117,229,rural,138.7,88.768,186.7421704425127,8,1,0,0,5,0,50,3,10
4118,229,rural,138.7,88.768,134.8111545806873,9,6,0,0,3,0,34,3,27
4119,229,rural,138.7,88.768,134.5182003076934,9,5,1,0,3,0,34,2,16
4120,229,rural,138.7,88.768,165.8256006737742,8,1,0,2,2,0,50,1,20
4121,229,rural,138.7,88.768,171.0713783608252,7,4,0,1,2,0,38,3,15
4122,229,rural,138.7,88.768,217.8617425849881,5,1,1,0,1,0,73,1,30
4123,230,rural,138.7,88.768,124.7338059310498,8,1,1,0,6,0,65,4,9
4124,230,rural,138.7,88.768,99.71690272413252,6,4,0,0,1,0,38,5,3
4125,230,rural,138.7,88.768,123.6879383008602,9,4,1,0,4,0,39,6,20
4126,230,rural,138.7,88.768,132.7959631921118,6,1,1,2,4,0,66,2,15
4127,230,rural,138.7,88.768,130.8721274115721,7,2,1,0,5,0,30,2,250
4128,230,rural,138.7,88.768,210.1746602365264,7,2,0,0,2,0,43,6,15
4129,230,rural,138.7,88.768,244.6686093228894,7,4,0,0,1,0,47,3,14
4130,230,rural,138.7,88.768,220.9056140252663,3,0,0,0,1,0,40,0,5
4131,230,rural,138.7,88.768,124.6802252207873,9,3,0,0,6,0,41,6,15
4132,230,rural,138.7,88.768,123.3336495227977,7,5,0,0,1,0,37,5,0
4133,230,rural,138.7,88.768,209.5242361414471,4,1,0,2,3,1,44,1,0
4134,230,rural,138.7,88.768,145.6824719369423,6,4,0,0,2,0,33,2,20
4135,230,rural,138.7,88.768,173.4728316347172,11,6,1,0,5,0,39,3,15
4136,230,rural,138.7,88.768,146.0694161200535,14,5,0,0,6,0,62,2,10
4137,230,rural,138.7,88.768,135.2130596114692,7,3,0,1,1,0,57,2,15
4138,230,rural,138.7,88.768,113.6022394106624,9,5,0,0,4,1,60,0,200
4139,230,rural,138.7,88.768,166.4923151935183,6,2,0,1,3,0,57,3,3
4140,230,rural,138.7,88.768,105.9781218523312,6,2,0,0,3,1,51,2,3
4141,231,rural,138.7,88.768,165.3361548025935,9,6,1,0,2,0,32,3,64
4142,231,rural,138.7,88.768,133.1915558386605,8,4,0,0,1,0,42,3,18
4143,231,rural,138.7,88.768,242.8312581767252,6,1,0,0,2,0,48,3,100
4144,231,rural,138.7,88.768,147.7602901297208,9,5,0,0,2,0,48,3,36
4145,231,rural,138.7,88.768,278.8865531364434,6,2,0,0,1,0,47,6,18
4146,231,rural,138.7,88.768,165.2572624256323,8,3,0,0,2,0,48,3,22
4147,231,rural,138.7,88.768,94.34049596131479,12,7,0,0,3,0,45,3,50
4148,231,rural,138.7,88.768,201.9766624549195,6,1,0,0,1,0,44,3,18
4149,231,rural,138.7,88.768,225.9903886365123,8,2,0,0,2,0,46,3,20
4150,231,rural,138.7,88.768,127.3566164910701,15,5,2,0,7,0,49,3,56
4151,231,rural,138.7,88.768,448.5448620384357,3,0,0,0,2,0,57,6,15
4152,231,rural,138.7,88.768,120.5923848359707,7,5,0,0,2,0,32,3,10
4153,231,rural,138.7,88.768,129.3034750777263,6,3,0,0,2,0,37,3,18
4154,231,rural,138.7,88.768,227.7862122470324,5,3,0,0,1,0,30,6,0
4155,231,rural,138.7,88.768,180.8482053319609,8,2,0,0,4,0,52,3,17
4156,231,rural,138.7,88.768,260.4786565770653,5,1,0,2,1,0,54,4,20
4157,231,rural,138.7,88.768,185.4943313687686,4,2,0,0,1,0,25,6,0
4158,231,rural,138.7,88.768,146.0284850301637,8,0,0,0,5,0,50,3,18
4159,232,rural,138.7,88.768,124.2421855180565,8,3,1,1,4,0,51,2,34
4160,232,rural,138.7,88.768,136.8842757631504,18,10,0,2,4,0,56,2,60
4161,232,rural,138.7,88.768,174.1115617781893,9,4,0,3,0,0,55,2,18
4162,232,rural,138.7,88.768,185.272006213848,4,2,1,1,2,0,71,4,15
4163,232,rural,138.7,88.768,87.92051788446162,10,3,1,1,0,0,82,2,12
4164,232,rural,138.7,88.768,92.97843752561953,7,2,0,0,2,0,47,3,8
4165,232,rural,138.7,88.768,162.8198495727686,7,3,1,0,2,0,71,0,12
4166,232,rural,138.7,88.768,141.8468210518344,13,3,0,0,4,0,53,5,10
4167,232,rural,138.7,88.768,273.0040174176588,5,2,0,1,1,0,53,6,10
4168,232,rural,138.7,88.768,165.494461446551,12,5,0,0,3,0,63,5,15
4169,232,rural,138.7,88.768,186.621613844422,2,0,0,0,1,0,54,3,0
4170,232,rural,138.7,88.768,143.0758051753388,9,3,0,1,6,0,47,3,15
4171,232,rural,138.7,88.768,114.5673880487681,6,4,0,0,2,0,33,3,29
4172,232,rural,138.7,88.768,141.7770644268453,5,1,0,0,1,0,31,3,5
4173,232,rural,138.7,88.768,256.3377722831651,2,0,2,0,1,0,73,2,27
4174,232,rural,138.7,88.768,162.9497256357704,6,4,0,0,1,0,34,4,8
4175,232,rural,138.7,88.768,198.1971348212704,9,3,0,0,1,0,46,6,12
4176,232,rural,138.7,88.768,475.2890125052709,6,1,0,0,2,0,45,3,29
4177,233,rural,138.7,88.768,114.3836827564394,6,4,0,0,1,0,44,2,15
4178,233,rural,138.7,88.768,135.3913223362897,8,4,2,0,2,0,79,1,30
4179,233,rural,138.7,88.768,151.4240973462703,5,2,0,0,2,1,63,1,15
4180,233,rural,138.7,88.768,213.3292618310931,7,2,0,2,1,0,56,3,25
4181,233,rural,138.7,88.768,141.4676880140826,4,1,0,0,2,1,56,1,10
4182,233,rural,138.7,88.768,162.053118555598,8,4,0,0,3,0,50,5,11
4183,233,rural,138.7,88.768,167.6463184389649,10,2,0,0,5,0,57,6,15
4184,233,rural,138.7,88.768,183.3954387593377,7,3,1,0,2,0,69,2,15
4185,233,rural,138.7,88.768,169.4451690116882,6,2,1,0,1,0,33,3,10
4186,233,rural,138.7,88.768,142.1326708078014,11,5,2,1,1,0,75,0,35
4187,233,rural,138.7,88.768,122.0972174741049,3,2,0,0,1,1,35,5,34
4188,233,rural,138.7,88.768,97.71831060164072,11,2,0,0,7,0,57,2,30
4189,233,rural,138.7,88.768,141.3505758902231,5,2,0,1,2,0,51,3,18
4190,233,rural,138.7,88.768,118.3056863696502,6,2,1,0,2,0,71,5,30
4191,233,rural,138.7,88.768,131.0756645252317,7,3,0,2,2,0,58,0,27
4192,233,rural,138.7,88.768,173.9313357527607,3,0,0,1,2,0,54,1,20
4193,233,rural,138.7,88.768,170.3511701124911,4,0,1,0,2,0,67,1,30
4194,233,rural,138.7,88.768,117.646539255414,6,4,0,0,1,0,28,3,79
4195,234,rural,138.7,88.768,125.5291663444275,3,2,0,0,1,1,33,6,4
4196,234,rural,138.7,88.768,125.8061159896806,6,4,0,0,1,0,35,3,4
4197,234,rural,138.7,88.768,133.7833791383786,5,3,0,0,1,0,33,3,4
4198,234,rural,138.7,88.768,137.0125737300941,8,3,0,0,3,0,49,1,4
4199,234,rural,138.7,88.768,160.4389126772665,4,2,0,0,0,0,38,1,8
4200,234,rural,138.7,88.768,113.1885545762328,6,3,0,0,3,0,47,5,10
4201,234,rural,138.7,88.768,192.8442131100288,5,3,1,1,1,1,65,2,8
4202,234,rural,138.7,88.768,171.7477478462173,7,0,1,0,3,0,66,1,5
4203,234,rural,138.7,88.768,131.3304959737623,9,2,2,0,3,0,66,2,15
4204,234,rural,138.7,88.768,146.6771943436995,3,1,0,0,1,0,31,4,7
4205,234,rural,138.7,88.768,159.5154804492937,5,0,0,0,2,0,55,5,15
4206,234,rural,138.7,88.768,103.1651345635479,6,3,1,0,2,0,33,3,14
4207,234,rural,138.7,88.768,140.176793012449,8,2,0,0,2,0,56,5,17
4208,234,rural,138.7,88.768,73.03146488623767,8,4,2,0,2,0,70,0,18
4209,234,rural,138.7,88.768,101.1097228496065,10,3,2,0,1,0,66,4,28
4210,234,rural,138.7,88.768,116.1307618376882,10,1,2,0,3,0,77,1,31
4211,234,rural,138.7,88.768,103.3387002780533,7,1,1,2,1,1,65,0,15
4212,234,rural,138.7,88.768,137.8968215053462,11,4,1,0,1,0,77,2,30
4213,235,rural,138.7,88.768,137.0809212519886,13,5,2,0,6,0,91,1,27
4214,235,rural,138.7,88.768,191.6015183809156,7,1,0,0,4,0,45,3,8
4215,235,rural,138.7,88.768,145.6532460949809,15,5,0,0,8,0,64,3,15
4216,235,rural,138.7,88.768,110.7784663944886,6,1,0,0,1,0,53,3,7
4217,235,rural,138.7,88.768,121.7934774737205,8,2,0,0,4,0,52,5,10
4218,235,rural,138.7,88.768,149.636907288044,7,3,0,0,3,0,63,2,15
4219,235,rural,138.7,88.768,141.9198535404281,10,5,0,0,3,0,57,3,18
4220,235,rural,138.7,88.768,126.4670027373669,8,2,0,0,4,1,56,3,16
4221,235,rural,138.7,88.768,120.2246760284362,12,5,1,0,4,0,68,3,23
4222,235,rural,138.7,88.768,146.2930832779213,8,4,2,0,2,0,77,5,5
4223,235,rural,138.7,88.768,186.0224840842136,3,0,1,0,2,1,66,0,15
4224,235,rural,138.7,88.768,195.5847620619506,10,1,1,0,2,0,67,1,15
4225,235,rural,138.7,88.768,199.7387979847335,8,4,1,0,2,0,38,3,15
4226,235,rural,138.7,88.768,274.0501981818693,4,1,0,1,2,1,43,3,17
4227,235,rural,138.7,88.768,117.8459012487935,6,2,0,0,3,0,41,5,10
4228,235,rural,138.7,88.768,146.0220483863984,9,3,0,0,2,0,60,6,25
4229,235,rural,138.7,88.768,204.2792412894486,6,1,0,0,3,0,45,4,8
4230,235,rural,138.7,88.768,247.3539572202494,4,0,0,0,2,0,51,6,15
4231,236,rural,138.7,88.768,158.0324777257675,6,2,0,0,3,0,49,4,10
4232,236,rural,138.7,88.768,139.1010906685905,9,2,1,0,3,0,78,2,0
4233,236,rural,138.7,88.768,144.5230932241349,8,2,0,0,2,0,51,3,2
4234,236,rural,138.7,88.768,199.9736485004946,7,2,0,1,3,0,50,3,11
4235,236,rural,138.7,88.768,155.7661702486726,8,4,0,0,3,0,41,3,0
4236,236,rural,138.7,88.768,175.1671713556993,6,0,0,1,1,1,46,2,0
4237,236,rural,138.7,88.768,98.32157752649042,5,0,0,1,2,0,46,5,6
4238,236,rural,138.7,88.768,204.4749500525829,4,2,0,0,1,0,31,3,0
4239,236,rural,138.7,88.768,145.5713540929136,7,2,0,1,1,0,47,3,7
4240,236,rural,138.7,88.768,280.2799995299595,1,0,0,0,0,0,58,6,0
4241,236,rural,138.7,88.768,122.078429432844,5,3,0,0,2,0,33,4,0
4242,236,rural,138.7,88.768,139.1657056253079,7,2,0,2,4,0,52,2,22
4243,236,rural,138.7,88.768,160.4895360106639,3,0,0,0,1,0,56,3,0
4244,236,rural,138.7,88.768,146.1761799100757,6,1,2,0,1,0,67,3,10
4245,236,rural,138.7,88.768,72.48661168967186,8,3,0,0,4,0,54,4,10
4246,236,rural,138.7,88.768,91.01944872343493,8,3,0,0,3,0,27,2,19
4247,236,rural,138.7,88.768,150.8966752768744,12,3,0,0,6,0,49,4,25
4248,236,rural,138.7,88.768,127.7121578052166,7,2,0,0,2,0,43,3,0
4249,237,rural,138.7,88.768,226.3796142246337,5,3,0,1,1,0,32,6,6
4250,237,rural,138.7,88.768,155.1391193715904,12,3,0,1,2,0,53,3,60
4251,237,rural,138.7,88.768,175.8690498076813,4,0,0,2,1,0,52,3,55
4252,237,rural,138.7,88.768,150.551079695681,5,2,0,0,1,0,39,4,5
4253,237,rural,138.7,88.768,381.9827982153681,8,4,0,0,2,0,52,6,39
4254,237,rural,138.7,88.768,86.54815584836059,9,0,0,3,5,0,63,4,7
4255,237,rural,138.7,88.768,139.9874180965579,11,5,0,1,2,0,55,5,7
4256,237,rural,138.7,88.768,112.0346557087931,8,4,2,0,2,0,36,6,46
4257,237,rural,138.7,88.768,169.9929447924501,5,2,0,0,2,0,40,6,12
4258,237,rural,138.7,88.768,82.48672730502355,13,6,1,1,2,1,67,1,10
4259,237,rural,138.7,88.768,181.2850272912766,8,3,0,0,1,0,28,3,10
4260,237,rural,138.7,88.768,169.2113622759971,5,2,0,0,2,0,47,3,6
4261,237,rural,138.7,88.768,190.9697033933709,7,4,1,0,1,1,77,0,0
4262,237,rural,138.7,88.768,168.8042880486778,6,4,0,1,0,0,35,6,80
4263,237,rural,138.7,88.768,300.4279371106855,7,4,1,1,1,0,72,6,8
4264,237,rural,138.7,88.768,212.3862810935227,7,2,0,3,3,0,42,6,12
4265,237,rural,138.7,88.768,259.0845839155073,5,0,0,1,3,0,59,5,102
4266,237,rural,138.7,88.768,249.43379338783,5,1,0,0,3,0,57,5,332
4267,238,rural,138.7,88.768,224.4945474181243,5,3,0,0,1,0,32,4,0
4268,238,rural,138.7,88.768,120.3682966575705,7,3,0,1,1,0,45,5,6
4269,238,rural,138.7,88.768,153.0098080286895,7,1,0,0,1,0,47,3,12
4270,238,rural,138.7,88.768,111.5408433576527,5,3,0,1,1,0,31,3,6
4271,238,rural,138.7,88.768,120.1255169217815,6,3,0,0,2,0,20,2,8
4272,238,rural,138.7,88.768,95.23031847103194,6,2,0,1,1,0,42,4,8
4273,238,rural,138.7,88.768,108.7276473128554,5,3,0,0,0,0,36,3,8
4274,238,rural,138.7,88.768,160.9759375233069,7,5,0,0,0,0,36,5,10
4275,238,rural,138.7,88.768,131.8106348059851,7,2,0,1,1,0,45,4,5
4276,238,rural,138.7,88.768,198.0560157557997,5,3,0,0,1,0,37,5,8
4277,238,rural,138.7,88.768,167.0698146190443,5,2,0,0,1,0,44,3,10
4278,238,rural,138.7,88.768,188.4905766155648,7,3,0,0,2,0,55,3,0
4279,238,rural,138.7,88.768,125.183295584852,8,1,1,0,1,0,40,5,6
4280,238,rural,138.7,88.768,110.2151034980139,5,3,0,1,1,0,43,3,3
4281,238,rural,138.7,88.768,120.0566274371582,6,2,0,0,1,0,54,4,5
4282,238,rural,138.7,88.768,276.156024473194,6,1,0,0,2,0,54,6,15
4283,238,rural,138.7,88.768,234.7492690943322,6,4,0,0,0,0,35,4,0
4284,238,rural,138.7,88.768,312.5077529728064,11,2,0,0,2,0,51,3,4
4285,239,rural,138.7,88.768,210.6703066583614,6,3,0,0,1,0,37,6,10
4286,239,rural,138.7,88.768,212.8330189635039,15,6,0,1,1,1,60,2,40
4287,239,rural,138.7,88.768,157.2433799928101,8,0,0,0,1,0,52,3,6
4288,239,rural,138.7,88.768,108.8471750420199,7,3,2,0,0,0,72,0,8
4289,239,rural,138.7,88.768,146.0189486758874,11,2,0,1,2,0,62,3,50
4290,239,rural,138.7,88.768,185.3454722726246,13,9,0,0,2,0,35,6,10
4291,239,rural,138.7,88.768,95.95804193587043,5,3,0,0,1,0,53,5,12
4292,239,rural,138.7,88.768,185.4048645056215,7,3,2,0,1,0,74,2,15
4293,239,rural,138.7,88.768,196.6569329499055,5,1,2,0,0,0,75,2,6
4294,239,rural,138.7,88.768,182.8563512050636,9,4,1,1,2,1,72,1,16
4295,239,rural,138.7,88.768,206.7749194369368,8,4,0,0,1,0,56,3,8
4296,239,rural,138.7,88.768,476.8279618405518,4,2,0,0,1,0,59,5,12
4297,239,rural,138.7,88.768,184.3472170717842,6,0,1,0,3,0,65,3,8
4298,239,rural,138.7,88.768,263.6919484338564,7,1,0,1,2,0,45,4,12
4299,239,rural,138.7,88.768,145.7613817102381,10,5,1,0,3,0,77,1,4
4300,239,rural,138.7,88.768,95.8482362725012,12,5,2,1,1,0,77,1,8
4301,239,rural,138.7,88.768,144.426519845381,11,4,0,0,2,0,53,6,12
4302,239,rural,138.7,88.768,100.1527852813851,7,4,1,1,1,0,36,3,7
4303,240,rural,138.7,88.768,137.5221993492957,7,3,0,0,2,0,37,3,8
4304,240,rural,138.7,88.768,111.6610868217224,10,3,0,0,3,0,55,2,12
4305,240,rural,138.7,88.768,254.372543167276,5,0,0,1,1,0,46,5,8
4306,240,rural,138.7,88.768,159.4898929264337,7,3,0,1,2,0,41,4,12
4307,240,rural,138.7,88.768,117.2141160835364,7,3,0,1,2,0,42,3,6
4308,240,rural,138.7,88.768,127.5557697284355,5,3,0,0,2,0,38,2,7
4309,240,rural,138.7,88.768,112.8409758129063,6,4,0,0,2,0,36,5,12
4310,240,rural,138.7,88.768,94.84471629086795,7,2,0,0,3,0,50,5,12
4311,240,rural,138.7,88.768,123.4349260118803,5,3,0,1,1,0,34,3,12
4312,240,rural,138.7,88.768,155.4005862791377,4,0,0,0,2,1,41,0,10
4313,240,rural,138.7,88.768,210.0690893380129,5,1,0,0,2,0,27,3,7
4314,240,rural,138.7,88.768,74.68425334930134,7,5,0,0,1,0,38,3,12
4315,240,rural,138.7,88.768,126.8819053152116,8,6,0,0,2,0,37,4,10
4316,240,rural,138.7,88.768,207.7581602629234,6,4,0,0,1,0,36,6,8
4317,240,rural,138.7,88.768,191.9668115831452,4,2,0,1,1,0,36,4,11
4318,240,rural,138.7,88.768,197.2769383115148,5,1,0,0,2,0,50,4,6
4319,240,rural,138.7,88.768,128.1106432136738,5,3,0,1,1,0,36,3,10
4320,240,rural,138.7,88.768,123.370330936688,7,4,0,0,2,0,40,4,8
4321,241,rural,138.7,88.768,362.837784170521,6,2,1,1,1,0,42,3,5
4322,241,rural,138.7,88.768,363.788667814336,9,3,1,1,2,1,83,0,8
4323,241,rural,138.7,88.768,249.9510907905465,10,4,0,0,2,1,59,2,8
4324,241,rural,138.7,88.768,135.482653092419,15,6,0,0,2,0,60,5,8
4325,241,rural,138.7,88.768,219.6666470821176,10,1,0,1,4,0,55,3,12
4326,241,rural,138.7,88.768,205.1253294142307,5,1,0,2,3,0,52,4,6
4327,241,rural,138.7,88.768,119.3729514912758,10,3,1,0,0,0,69,4,8
4328,241,rural,138.7,88.768,298.4517930374924,5,2,0,1,1,1,57,2,3
4329,241,rural,138.7,88.768,174.4882967981391,10,6,0,0,1,0,55,3,8
4330,241,rural,138.7,88.768,133.5759278494562,8,2,1,1,1,0,67,1,5
4331,241,rural,138.7,88.768,262.7607773222214,5,0,1,1,0,0,67,3,23
4332,241,rural,138.7,88.768,210.5340933592199,8,4,2,1,1,0,78,0,8
4333,241,rural,138.7,88.768,119.4642076916858,7,0,0,0,1,0,50,3,8
4334,241,rural,138.7,88.768,107.3533020946213,4,0,0,0,1,0,54,4,8
4335,241,rural,138.7,88.768,235.7105905388478,3,0,1,1,1,0,65,3,8
4336,241,rural,138.7,88.768,237.6678272816291,7,1,0,0,1,1,64,0,10
4337,241,rural,138.7,88.768,200.1636164732436,9,2,1,0,2,1,79,1,4
4338,241,rural,138.7,88.768,282.9398493713226,7,4,1,1,0,1,76,1,12
4339,242,rural,138.7,88.768,159.572202440529,7,1,0,0,4,0,46,5,4
4340,242,rural,138.7,88.768,115.6645500138287,7,1,0,2,2,1,48,2,10
4341,242,rural,138.7,88.768,252.0158269397803,9,3,0,1,3,0,45,6,15
4342,242,rural,138.7,88.768,177.7436679028971,8,2,0,0,2,0,59,5,14
4343,242,rural,138.7,88.768,241.099000772471,9,2,0,0,3,0,52,5,2
4344,242,rural,138.7,88.768,97.37737407512367,6,3,2,0,1,0,70,1,15
4345,242,rural,138.7,88.768,112.1213938326142,10,6,0,0,1,0,42,4,25
4346,242,rural,138.7,88.768,46.78089192002719,8,4,2,0,2,0,84,1,15
4347,242,rural,138.7,88.768,63.51744682559654,7,1,0,0,3,1,49,2,7
4348,242,rural,138.7,88.768,119.8332845966694,8,1,0,0,4,0,46,4,70
4349,242,rural,138.7,88.768,203.8291111342398,8,1,0,2,3,1,49,3,61
4350,242,rural,138.7,88.768,197.6948156625591,4,1,1,0,1,0,27,6,2
4351,242,rural,138.7,88.768,93.05521997572488,9,2,1,0,1,0,74,1,0
4352,242,rural,138.7,88.768,93.42093910139698,9,3,0,0,1,0,44,3,0
4353,242,rural,138.7,88.768,104.582379142661,10,2,0,0,2,0,48,3,10
4354,242,rural,138.7,88.768,112.2374845431195,8,5,1,0,1,1,70,1,40
4355,242,rural,138.7,88.768,91.33962825992259,12,5,0,0,0,0,52,3,39
4356,242,rural,138.7,88.768,100.0694021649321,7,1,1,0,0,0,71,1,106
4357,243,rural,138.7,88.768,64.37555333232805,6,3,0,0,2,0,47,4,0
4358,243,rural,138.7,88.768,207.7926050052351,6,0,0,0,2,0,58,4,6
4359,243,rural,138.7,88.768,90.53179410120229,13,6,0,0,3,0,60,5,0
4360,243,rural,138.7,88.768,180.6580416504488,12,2,0,1,0,0,50,5,6
4361,243,rural,138.7,88.768,79.00829867877943,8,0,0,0,5,0,52,4,6
4362,243,rural,138.7,88.768,211.0954730735615,3,1,2,0,0,0,70,1,7
4363,243,rural,138.7,88.768,193.6881946968513,11,5,0,0,2,0,61,4,3
4364,243,rural,138.7,88.768,148.1288314761207,8,0,1,0,1,0,70,3,9
4365,243,rural,138.7,88.768,78.55058010690549,11,4,0,1,3,0,60,5,4
4366,243,rural,138.7,88.768,92.46947545231956,14,5,0,1,2,0,59,5,8
4367,243,rural,138.7,88.768,132.6122578997831,11,4,0,3,2,0,37,5,8
4368,243,rural,138.7,88.768,176.403766071416,11,3,2,0,2,0,74,2,8
4369,243,rural,138.7,88.768,154.4837745990379,7,2,0,0,1,0,48,3,6
4370,243,rural,138.7,88.768,111.5784194401745,5,1,0,1,3,0,29,6,0
4371,243,rural,138.7,88.768,252.5832953711972,2,0,1,0,0,0,69,5,8
4372,243,rural,138.7,88.768,91.00156395338851,13,4,2,2,3,0,54,5,0
4373,243,rural,138.7,88.768,83.03406148652509,12,3,0,2,0,1,60,2,14
4374,243,rural,138.7,88.768,52.39906424157013,8,6,0,1,0,0,42,4,104
4375,244,rural,138.7,88.768,218.1441894719435,5,0,0,0,2,0,58,6,0
4376,244,rural,138.7,88.768,111.8603444370949,6,2,0,0,2,0,44,5,0
4377,244,rural,138.7,88.768,88.88747574135542,10,3,0,0,5,0,53,5,0
4378,244,rural,138.7,88.768,125.5214655670218,9,4,1,0,1,1,82,1,8
4379,244,rural,138.7,88.768,104.5197001494546,8,6,0,0,1,0,41,3,8
4380,244,rural,138.7,88.768,291.2631753170548,2,0,2,0,0,0,74,1,7
4381,244,rural,138.7,88.768,87.06833787963431,11,4,1,0,2,0,31,2,15
4382,244,rural,138.7,88.768,89.83278261736763,7,2,0,0,2,0,49,6,15
4383,244,rural,138.7,88.768,99.18430648781784,7,2,0,0,2,0,58,3,6
4384,244,rural,138.7,88.768,112.1763488533023,8,4,0,0,3,0,44,3,9
4385,244,rural,138.7,88.768,181.9882741134724,3,0,0,0,2,0,59,6,10
4386,244,rural,138.7,88.768,220.792885777701,9,4,0,0,3,0,52,6,19
4387,244,rural,138.7,88.768,121.99492702724,6,2,0,0,1,0,59,6,10
4388,244,rural,138.7,88.768,159.1606548700524,7,3,0,0,2,0,32,5,9
4389,244,rural,138.7,88.768,154.6412362781768,8,2,0,0,3,0,52,6,81
4390,244,rural,138.7,88.768,252.3825764637267,8,2,0,1,2,0,59,6,12
4391,244,rural,138.7,88.768,406.7842652158271,5,1,0,0,1,0,45,4,29
4392,244,rural,138.7,88.768,122.9018153411025,10,2,0,0,2,0,50,4,13
4393,245,rural,138.7,88.768,113.9670653970511,7,3,0,0,4,0,35,4,6
4394,245,rural,138.7,88.768,132.4830901161145,8,3,1,0,1,0,45,6,7
4395,245,rural,138.7,88.768,95.32551121342046,15,8,2,0,4,0,70,2,18
4396,245,rural,138.7,88.768,142.6043645103665,12,5,0,0,6,0,56,0,110
4397,245,rural,138.7,88.768,162.0374618545472,6,2,0,2,1,0,43,3,65
